,label,feature
5571,street_music,"[-250.70687340275052, 160.65286168314594, -20.961039433408757, 44.9146030606051, 4.1600389330986305, 16.723632781614466, 2.4920541512581162, 5.6050726875198755, 5.265516285730992, 11.080238177688962, 0.548668507024966, 7.316253792096776, -0.9140450999884085, 2.634197696280319, -3.2734434480621135, -1.3893951181015933, 5.2191022605067285, 5.466460888312071, -1.8435214008121497, 2.2843991239259513]"
5572,street_music,"[-240.55891568277244, 154.58291263591224, -27.403662184574088, 40.94614923744458, 6.186059891156668, 16.03558925122787, -1.3371861768295068, 8.057918580469916, 6.46328734828672, 11.476271307427117, -1.5539287315577712, 10.697648075005482, 0.7364452556421005, 4.204099514131126, 0.6364132378818599, 3.6680563127735697, 2.883069756204832, 3.4094600459394195, 0.35278142229194015, 2.9923633921408785]"
5573,street_music,"[-189.5253299407489, 160.32085080202657, -40.222687878187465, 37.6089643243673, 1.645715086723375, 19.90399695922073, 5.023321817112143, 2.3932673752651152, 1.4214539585209558, 11.063895605896276, -7.336225896996109, 4.769722960290459, 2.759059877676952, 3.6215473718803666, -4.916125191400715, -2.673420222845611, 4.2649010266132, 5.14648678929944, -0.5167640696638647, 3.798444775207512]"
5574,street_music,"[-221.74777087170852, 166.94973372080455, -29.39403734391464, 42.77803521727678, 6.435276740678057, 20.36581864743249, -2.0378561292357107, 2.7768771810763933, 4.0573784804838455, 10.754993071477177, -2.9280074362431345, 5.296461813823615, 2.7511242590866622, 3.8750227844111658, -0.19834626786731493, -3.739436763547081, 5.090681146489161, 4.785276050981289, -0.45064443157828266, -1.4040702611147287]"
5575,street_music,"[-200.1344067438088, 165.03171889317403, -24.057880207475336, 35.607821351935414, 7.063004723269526, 13.143484423536737, -1.1135615241076364, -0.6413585578722675, 0.7873865287104704, 10.651156893167775, -1.7015208876245125, 0.13980512095583428, 3.309576771395575, 0.8324444585804831, -3.3104921891484884, -7.10823891468955, 6.243461131090006, 7.035111763961797, 1.5525899869793742, 0.40821919429735054]"
5576,street_music,"[-217.9624149957177, 159.64504192257303, -13.274313636293511, 21.610038676904484, 1.8109047367237472, 3.596996491834984, 6.209340097131099, 17.50846984096243, 17.783281129614085, 15.599348242377864, 5.978661193965608, 9.96345348417906, 0.17105509052936332, -1.0980912946218615, -4.824387492579986, -3.753638677130235, -1.9710372189893195, 2.091803966698173, 0.215339803641394, 5.47723059220681]"
5577,street_music,"[-192.23166784283964, 170.76079639918652, -15.949684729231162, 24.96755599076177, -1.8929490030464027, 5.955339454211039, 8.786110779718596, 19.36487156705997, 18.643145295124455, 14.693445757114961, 3.7876324060098585, 4.2593117362384625, -2.6670942598333336, 0.5645040754173167, -4.733999101698303, -3.8565901239151565, -2.4971738895420104, 2.2260350132806503, 0.5152173342252186, 2.7564173180063545]"
5578,street_music,"[-166.46835710226398, 143.61978992641923, -5.793987016292914, 27.696467386437206, -2.837143215321801, 12.184416169266393, 9.876050468939173, 19.702482304523144, 14.554927362108963, 15.216607216941597, 4.181658011305983, 6.418708971840427, 2.566085082899303, 4.980212214378182, -0.8193091321682339, 0.5235182386307219, 1.568021494286294, 4.405576618339182, 1.2853811503325703, 5.345646195986862]"
5579,street_music,"[-175.5297833593322, 159.19969566956783, -12.118200920684625, 38.00559300608244, 0.768203423290138, 12.362369089026725, 9.167887013825867, 19.211775588710253, 18.071721825724588, 15.929356015490223, 8.341798200089876, 8.274410066146554, 4.139509719226747, 5.223544782131474, 1.5060825626685217, -0.10232095395087404, 1.912823282299293, 3.6160455830278093, 2.204485785625944, 4.201492447564412]"
5580,street_music,"[-207.27030363014921, 173.13143763823146, -12.251137115035688, 22.719840486602845, 0.24445431032949094, 1.1091013418097884, 6.080405425184334, 18.870800354150454, 20.203768368991266, 17.06889516925654, 2.6076522180521438, 5.7728142305686525, -2.417425547247631, -2.0217771607666015, -5.3786735679670565, -6.225529137944384, -3.6638801518502633, -0.31230500480902046, -2.539328539035947, 2.304553358576692]"
5581,street_music,"[-196.38888479306024, 174.84805229209854, -13.263798499763586, 25.481334068468023, 0.7442732075410671, 4.95564357626746, 5.9681438305166035, 15.794511290574537, 16.140090230376313, 14.006979297976331, 3.1742136454110623, 6.792889466038595, 3.711746056429215, 4.200032931529333, -2.6621474923853228, -3.3809886453373914, -1.6361760062739081, 1.9697297947597177, 0.64070053435531, 9.465535208217885]"
5582,street_music,"[-224.4352039469465, 162.06635762299558, -11.67006277008214, 23.471383939961342, 1.1863770978611639, 2.303930765804357, 5.73262003646773, 17.139064847271587, 19.22687930580686, 14.74936688999178, 4.478503234080137, 7.083081282720667, -0.2004432103138236, 1.1674156768970458, -3.138593128042644, -3.0471838586821773, -3.864366110402547, -0.5076007596528146, -0.26780884368756325, 5.606983022268803]"
5583,dog_bark,"[-395.4321443156644, 143.69105460074053, 23.571757283314447, -21.59033637318983, -35.22216596464213, -21.190770922084294, -6.4129747617945485, -10.260775072948572, -5.674513867059481, 0.2620077235657332, 1.9674010101908468, 4.236403522479372, 5.056076708435534, 3.3794860134810283, -1.3988122829040854, 1.9225366970578004, 7.43393357410126, 3.46686356189985, 2.070207837291399, 2.7779857396709113]"
5584,dog_bark,"[-384.9353590858656, 136.06833160733163, 28.841815501542126, -18.817384388957137, -29.198823983416514, -9.659650601299452, 1.8235542293084794, -8.114689806628443, -7.310611400192821, -4.771835783359463, -8.058666155120054, -6.024505790636883, 0.22655580348955687, 3.1541536982853637, 0.04883580117761797, -0.9719522758299256, 0.8947035530121741, 2.065886013789666, 3.7313300688279534, 1.94389072869253]"
5585,dog_bark,"[-378.9304093834533, 147.7503405710354, 33.74887805942178, -15.420416339323848, -32.98701766385088, -14.113046311183975, -0.5381052551067211, -10.673957900612109, -7.9239909990958886, -5.2942287500438265, -9.721339158828807, -7.632617010812628, -0.41131338489376923, 2.7427203558493956, -1.79486541693548, -1.6889767755775134, 2.2744285146225502, 3.0560049635895608, 4.500197495737454, 2.510144267026936]"
5586,dog_bark,"[-341.12202392319114, 157.10169122875166, 22.664125764501378, -20.824341445204478, -36.90289862107865, -14.295527379496262, -2.860145646861313, -16.073281175358083, -6.699204224097214, -1.6887813469103126, -8.751474632738034, -9.708516138078757, -3.7309676567970436, 0.6078104731272684, -2.6126261440052563, -1.5385451614263406, -0.9394290047468594, -3.503212148662921, 0.28519630053415035, 1.4396628969194165]"
5587,siren,"[-273.01197069018633, 215.0973606744009, -6.504082151867355, 0.5580931866922696, 1.4593135920842963, -12.583046272194416, -11.26408494432833, -20.19892712918891, -11.900258403430975, -2.624298973516883, 6.707762495077715, 17.156066503896874, 17.626122667993375, 13.052097146004412, 2.816764754558092, 3.5204028058866705, 8.845230081674297, 0.8044542320700961, -0.26248242901964963, -5.3499406954053565]"
5588,siren,"[-237.1768858580704, 189.00771764218456, 15.482470169308847, -12.958056549625553, -1.371312446691156, -14.630075864498336, -19.03239385221882, -19.357431846397045, -15.6546655737691, -0.8055971421963214, 10.685622931738072, 17.608413149293373, 21.691839262348573, 14.64435844915676, 3.3447116643875026, 1.0933494466159426, 3.1988038139193002, 2.0970093447973555, -2.450999726387911, -6.252757195000296]"
5589,siren,"[-328.1759783486221, 193.60405257260123, 24.193576492798954, 7.512273464652263, -1.5573982071756645, -6.2205999625274275, -8.444268248152065, -7.7940489699563, -5.170743304355254, 2.618593009915351, 4.95632492370566, 14.400539269419223, 14.448220790901674, 9.526228156547878, 4.8803807259258525, -1.0793107670554754, 0.9278421745014426, -0.9804241043874783, -0.7008356935799475, -3.0996519622598924]"
5590,siren,"[-334.8789812594524, 197.3379032318891, 24.921166979062654, 2.576603093904628, 1.548450925474535, -9.45927861206675, -8.563841592733406, -5.6965084911012305, -5.957615952059657, 2.7321418178604673, 6.044509851148695, 13.677700123477107, 14.443925242188957, 11.179057172867275, 5.1792937246125605, -0.3906076845744239, 0.10447691308690664, -1.404633825906047, -0.5959533590889561, -2.375037925059156]"
5591,siren,"[-333.7137155964311, 202.02668678310502, 24.756625954610655, -0.16550107069618702, 1.7107594091489675, -10.672680710071633, -8.176606633599919, -5.751497979906399, -7.22921248259272, 1.6566464506374154, 4.5782219227864696, 12.457717180289483, 14.519593917207573, 11.464560962018682, 5.466082971254297, 0.25006415434213386, 0.3257458721986111, -1.3791696528734427, 0.1624914256685438, -1.8023762286259095]"
5592,siren,"[-330.49327968066166, 206.0852759924892, 23.231783057514686, -1.2231312982504683, 3.968724901848597, -10.131593074787007, -8.50779866204132, -6.334397577886416, -7.189754200857119, 1.5095415434934005, 3.4791683146536645, 10.982180341546616, 14.052218173396664, 10.8481836430839, 4.807711820246211, 0.9560734597009813, 1.3641195979457441, -2.164649509189729, 0.32183543078884685, -2.404954266996551]"
5593,siren,"[-331.31499171119793, 204.26102475786183, 22.273925255824654, 0.38918266896537834, 5.664424706259216, -8.216275587871396, -7.581694104634411, -6.107640104543591, -6.945486484725125, 1.4489353532235312, 3.4631140143712553, 10.713502236007825, 12.977084138099338, 10.104608580084106, 4.4067849690616665, 0.9683791642623318, 0.9438977295151658, -3.3384006644029185, -0.8017182700204966, -3.0070817660559377]"
5594,siren,"[-333.77066626665453, 201.26845529974696, 22.436155886353564, 1.131173176970267, 4.0346599474617255, -8.812311795323279, -5.058102091424872, -5.378956228337759, -6.7818272791157295, 1.2491224377257764, 2.864221006612939, 10.400274147338537, 12.042229888784565, 10.504646032208107, 5.1464480569839175, 0.46731303907084537, 0.8449199865041624, -2.7085852638072936, -0.30123815555069205, -2.3457744115287102]"
5595,siren,"[-327.72827756318054, 200.57714915241587, 17.55263601771708, 2.855155957765786, 0.9755370752928555, -9.96716835575545, -3.9301197754681136, -7.447444231907799, -5.4450991825307, 0.9984601117482798, 2.2697041543006984, 10.206262233588777, 13.51464398925094, 12.825643397882908, 5.32229190591685, 0.3646348550711997, 0.6483484373383369, -2.303994622495192, 0.7497676333815427, -2.3304107574123156]"
5596,siren,"[-322.5193888075915, 202.75000009040548, 14.69731568296309, 2.0368984522493174, 1.0069246197113915, -11.604423102010877, -5.645737101601201, -8.519739406916681, -5.719965717320935, 1.4395437132194877, 3.1779819573584382, 10.641687401401448, 14.927043939905834, 13.266609567848182, 4.473102334844958, -0.02481301971613682, -0.14232811459798128, -2.3251997605008383, 0.6736329441946416, -1.6523000477933307]"
5597,siren,"[-328.98704696934516, 206.25668150046926, 19.110618861937105, -1.4695500958036603, 3.0428153589294493, -12.183098572700674, -7.5802011909074025, -8.257687383045939, -9.252579836592568, -0.39709296130705635, 3.32453476192032, 11.548257701850094, 15.748512661509869, 13.747772629319751, 6.88149942447427, 0.23025717180040675, -0.5846633343479488, -2.134191572468936, -0.28339789084258815, -1.3364816991130335]"
5598,siren,"[-334.09763288047327, 206.7632310732425, 23.607838085214215, -3.208495745717834, 3.2088514556162613, -12.315581420949943, -9.16580529520835, -8.974231334039258, -10.203289434213337, 0.25354513729275563, 6.044942899671137, 15.815717932764596, 18.016202473409244, 13.584133147737466, 6.5190997177595245, -1.5682973723226228, -2.1038755844090136, -3.378731992495102, -1.651408228182327, -1.9820993175356463]"
5599,siren,"[-242.4789568717896, 192.40633590105608, 24.03282894619974, -18.11724387378552, -2.7854894249286284, -11.004983085648291, -21.41759676538418, -20.898866951788058, -15.663908084892045, -3.74311479988671, 7.8508329379361275, 17.153924370858693, 22.284344057935375, 18.098825387598, 8.12492629854356, 1.6429309447759157, 2.5882437097346727, 3.9229185904205077, -1.3881517898684297, -7.710183229910849]"
5600,siren,"[-332.4332396571477, 208.45374891137706, 25.55456435913256, -3.020640920632782, 4.328954339743004, -10.234608984790425, -7.7317363943630335, -7.362019318601768, -9.131805686959344, -1.0776482506741671, 3.3962906764722005, 13.15844309062771, 15.559946754539048, 12.290004332955224, 5.934161912834403, -0.9484133051271604, -2.610718667655545, -3.0770374062701684, -0.8210586297179796, -0.32956735943324994]"
5601,siren,"[-332.2469384534959, 207.352481107678, 28.1609860295027, -0.8160107482065543, 5.3007751910772845, -9.463513997303107, -8.765577986694064, -7.746393763087952, -7.713609070403637, -0.4694507617131185, 4.633290481708369, 13.435125862282442, 15.56867556152643, 11.839120120242859, 5.185865162413791, -1.2586049332320108, -4.445339376555492, -4.678178646074439, -3.1107784136327035, -1.8250965639407142]"
5602,siren,"[-333.8440381290972, 205.9488962615075, 30.229804771942085, 1.8243519047861183, 7.1257998942231655, -8.563204228883981, -9.421260028627495, -7.163081800450862, -7.54456702963197, 0.2651193235719167, 3.678623896719524, 11.55386752134868, 13.241894735416542, 9.335390994120258, 4.515564401330207, -0.6859156250002276, -1.8973713434474104, -3.9832456145510293, -1.440955772949378, -0.843574607017692]"
5603,siren,"[-330.7306179233472, 203.28310655250235, 27.83168997615152, 4.929454990406691, 6.457059165807143, -6.244503253761968, -7.121149893022063, -4.951131757834837, -6.053946987883604, -0.8060467973301203, -0.11531051794214331, 7.918614038193356, 10.034364122176106, 8.73930658848575, 5.9125131413464, 0.6431876814071632, 0.3660257598012709, -1.3876201093868978, 0.4584949777258121, -0.036666857619923]"
5604,siren,"[-327.4405182022055, 200.07745490987796, 25.007933794884135, 5.764995112702633, 4.105102051579247, -5.482077019253678, -6.036155232771578, -5.314056498134587, -3.5255217550356286, 2.029736447755338, 3.377715300129097, 10.27363353620893, 9.224038210738769, 7.558970961222039, 4.360990024516131, -0.9163431755896136, -2.554968855773562, -3.247837596390173, -2.424654507504482, -0.43617289461649206]"
5605,siren,"[-332.75767699689266, 200.4637400425276, 22.742692325510177, 3.313994045101141, 8.407020475429908, -4.141099882688048, -3.9424022712556765, -4.662237594962749, -5.029842161432301, 2.6523358095255403, 3.832071934608773, 8.294404749588894, 6.076821599721003, 5.540583571597923, 4.67199890441253, 1.775494854657038, -1.376641510722238, -4.09842756046817, -1.8978477194384262, 1.3574634641914303]"
5606,siren,"[-340.6183283838456, 198.99698404915256, 21.060221962687937, 3.118322359964537, 11.383696055716246, -6.95718593576407, -4.61808566160483, -3.276243661113598, -5.215448265416321, 2.1936882349924307, 3.7567584245240684, 8.244253909146195, 8.289650940795289, 6.839896309880111, 5.242735895350888, 2.233042947215403, -0.28409529704820186, -3.32963086326149, -1.7688680767898266, 0.07802529993129063]"
5607,siren,"[-340.128621748312, 199.70088312723237, 20.815638337828663, 3.576256009492315, 9.724383307620775, -9.737110360943275, -6.023970022658241, -3.818605239828387, -5.2802172209065805, 0.3359779917105669, 1.7598482910671402, 8.890850365999963, 11.601261546072092, 8.876499916633707, 4.745765958220277, 0.8994430963597307, -0.4348959556488071, -2.7770133599369413, -2.2211103744944114, -0.023372302449487355]"
5608,siren,"[-335.8888267483233, 204.16613943575356, 21.139424015712674, -1.6593905358293202, 7.872571380232881, -9.331278225997995, -6.766362051303449, -5.202630255660435, -6.945073383199308, 0.04801361156917853, 3.1136195504918143, 11.425320889393861, 13.9468403268682, 11.077984394414104, 4.659234617339217, 0.3175249175584716, -1.8543465074558316, -3.334212556896236, -2.014210314235079, 0.20182562188829006]"
